Wavelength (nm),Absorbance (AU),Std.Dev.
300,0.02923583984375,0.000564368957791349
302,0.0292205810546875,0.000418435949731509
304,0.029388427734375,0.0003322073525555
306,0.0291595458984375,0.000314937857674412
308,0.028961181640625,0.000218472611439153
310,0.02880859375,0.000240295650452021
312,0.028656005859375,0.00023040266220919
314,0.02886962890625,0.000217939099992152
316,0.029022216796875,0.000207541969432609
318,0.0300750732421875,0.000263407539392579
320,0.03118896484375,0.000244140625
322,0.0321807861328125,0.000290318261572883
324,0.03326416015625,0.000258049538044552
326,0.034149169921875,0.00027550460945538
328,0.03460693359375,0.000303646068452948
330,0.0346221923828125,0.000341196895980803
332,0.0338592529296875,0.000293508667933217
334,0.03363037109375,0.000266046078096965
336,0.033721923828125,0.000334999060060122
338,0.0336456298828125,0.00036748030330787
340,0.0337066650390625,0.000289515166641392
342,0.0337982177734375,0.000294300865508818
344,0.03363037109375,0.000323687796563666
346,0.0339508056640625,0.000285465804044643
348,0.0339813232421875,0.000324406305320271
350,0.0340576171875,0.000320071059622239
352,0.03436279296875,0.000286280258778286
354,0.0343780517578125,0.000294300865508818
356,0.0348663330078125,0.000270386431071004
358,0.0345458984375,0.000267790661236332
360,0.0346221923828125,0.000296664765857293
362,0.0341796875,0.000279698223569082
364,0.03070068359375,0.000250727489092331
366,0.0325927734375,0.00040715527539448
368,0.0336761474609375,0.000318612869534624
370,0.0331268310546875,0.000287902256227313
372,0.03338623046875,0.00030593776940557
374,0.033447265625,0.000291119141057418
376,0.0330963134765625,0.000272957516784642
378,0.033294677734375,0.000272103187562973
380,0.0331573486328125,0.000248863318333436
382,0.0336456298828125,0.00027550460945538
384,0.03369140625,0.000236880107059632
386,0.0337371826171875,0.000258049538044552
388,0.03363037109375,0.000246040580697588
390,0.0340728759765625,0.000262522133393635
392,0.0338287353515625,0.000244140625
394,0.033843994140625,0.000252577901569318
396,0.034210205078125,0.000266046078096965
398,0.033599853515625,0.000254414855965165
400,0.0342864990234375,0.000292714326374067
402,0.035003662109375,0.000284649018954126
404,0.03460693359375,0.00027550460945538
406,0.0348663330078125,0.000266919794991087
408,0.035675048828125,0.000309719591219855
410,0.0360260009765625,0.000300563287408328
412,0.0355224609375,0.000293508667933217
414,0.0355224609375,0.000288709837775032
416,0.0356597900390625,0.000299009978367087
418,0.03497314453125,0.000314197697173676
420,0.0336761474609375,0.000331505752294928
422,0.0318145751953125,0.000265169482375836
424,0.031158447265625,0.000261633731071201
426,0.0312652587890625,0.000295090936368007
428,0.0300140380859375,0.000321522636500633
430,0.0284423828125,0.000286280258778286
432,0.0292816162109375,0.0003322073525555
434,0.028594970703125,0.000322245972930037
436,0.0288543701171875,0.000299009978367087
438,0.028900146484375,0.000324406305320271
440,0.029083251953125,0.000286280258778286
442,0.0283660888671875,0.00026074230179802
444,0.02789306640625,0.000254414855965165
446,0.027984619140625,0.000266046078096965
448,0.0277252197265625,0.000267790661236332
450,0.0271148681640625,0.00030593776940557
452,0.0265045166015625,0.000302878314838855
454,0.025726318359375,0.000282184478895675
456,0.0245819091796875,0.000302878314838855
458,0.0222625732421875,0.000255328377238182
460,0.0222015380859375,0.000293508667933217
462,0.0218505859375,0.000322245972930037
464,0.019805908203125,0.000262522133393635
466,0.019989013671875,0.000264289979182263
468,0.0196685791015625,0.0002919178233293
470,0.0216064453125,0.000394374022928469
472,0.020294189453125,0.000341878608740358
474,0.020111083984375,0.000362376162324155
476,0.01971435546875,0.0003322073525555
478,0.0189361572265625,0.000353266507043159
480,0.018707275390625,0.000364937156466718
482,0.0188751220703125,0.000345266983001244
484,0.0175628662109375,0.000337767694414957
486,0.017486572265625,0.00021088066041695
488,0.017242431640625,0.000390815688319876
490,0.016571044921875,0.000344591973591193
492,0.017242431640625,0.00037871318499728
494,0.0174407958984375,0.000402554503121122
496,0.01690673828125,0.000408297368171986
498,0.016357421875,0.000442241721990644
500,0.01702880859375,0.00043800964643577
502,0.0164947509765625,0.000408297368171986
504,0.01666259765625,0.000457763671875
506,0.0171356201171875,0.00048828125
508,0.01727294921875,0.000537317409108246
510,0.0174102783203125,0.00054931640625
